PLAYER_WYID,FIRSTNAME,LASTNAME,ROLECODE3,BIRTHDATE,SEASONNAME,SEASON_WYID,COMPETITIONNAME,COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,MATCHES,MATCHESINSTART,MATCHESSUBSTITUTED,MATCHESCOMINGOFF,MINUTESONFIELD,MINUTESTAGGED,GOALS,ASSISTS,SHOTS,HEADSHOTS,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,PENALTIES,LINKUPPLAYS,DUELS,DUELSWON,DEFENSIVEDUELS,DEFENSIVEDUELSWON,OFFENSIVEDUELS,OFFENSIVEDUELSWON,AERIALDUELS,AERIALDUELSWON,FOULS,PASSES,SUCCESSFULPASSES,SMARTPASSES,SUCCESSFULSMARTPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,CROSSES,SUCCESSFULCROSSES,FORWARDPASSES,SUCCESSFULFORWARDPASSES,BACKPASSES,SUCCESSFULBACKPASSES,THROUGHPASSES,SUCCESSFULTHROUGHPASSES,KEYPASSES,SUCCESSFULKEYPASSES,VERTICALPASSES,SUCCESSFULVERTICALPASSES,LONGPASSES,SUCCESSFULLONGPASSES,DRIBBLES,SUCCESSFULDRIBBLES,INTERCEPTIONS,DEFENSIVEACTIONS,SUCCESSFULDEFENSIVEACTION,ATTACKINGACTIONS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,FREEKICKSONTARGET,DIRECTFREEKICKS,DIRECTFREEKICKSONTARGET,CORNERS,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS,ACCELERATIONS,PRESSINGDUELS,PRESSINGDUELSWON,LOOSEBALLDUELS,LOOSEBALLDUELSWON,MISSEDBALLS,SHOTASSISTS,SHOTONTARGETASSISTS,RECOVERIES,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,SHOTSBLOCKED,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,DRIBBLESAGAINST,DRIBBLESAGAINSTWON,GOALKICKSSHORT,GOALKICKSLONG,SHOTSONTARGET,SUCCESSFULPROGRESSIVEPASSES,SUCCESSFULSLIDINGTACKLES,SUCCESSFULGOALKICKS,FIELDAERIALDUELS,FIELDAERIALDUELSWON,GKCLEANSHEETS,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKSUCCESSFULEXITS,GKAERIALDUELS,GKAERIALDUELSWON,GKSAVES,NEWDUELSWON,NEWDEFENSIVEDUELSWON,NEWOFFENSIVEDUELSWON,NEWSUCCESSFULDRIBBLES,LATERALPASSES,SUCCESSFULLATERALPASSES
625645,Frederik,Møller,FWD,2005-12-21,2025/2026,191620,1st Division,328,191620,625645,7,0,0,7,104,104,0,0,0,0,1,0,0,0,0,30,12,10,2,14,7,3,2,5,22,17,0,0,3,2,2,1,7,6,6,6,0,0,1,1,4,2,0,0,7,5,4,14,9,9,5,0,0,0,0,0,0,0,0,1,0,3,1,2,1,1,6,4,1,12,6,1,0,0.03,0,16,2,4,0,2,0,0,1,2,4,5,0,0,1,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,14,5,6,4,4,2
519468,Ísak Snaer ,Þorvaldsson,FWD,2001-05-01,2025/2026,191620,1st Division,328,191620,519468,17,9,5,8,1065,1065,6,1,27,7,3,0,0,0,11,303,125,41,11,83,35,102,52,24,152,111,1,1,15,8,5,4,45,27,31,30,0,0,5,5,36,26,5,1,10,10,23,68,52,43,27,0,0,0,0,0,0,7,1,18,0,77,27,10,6,5,35,26,1,128,26,2,4.93,1.03,0,102,47,7,12,15,0,1,0,19,20,27,4,0,1,1,0,0,13,12,1,0,102,52,0,0,0,0,0,0,0,0,131,25,27,9,36,26
612342,Jeffrey,Adjei-Broni,FWD,2004-04-15,2025/2026,191620,1st Division,328,191620,612342,7,4,4,3,299,299,0,0,0,0,0,0,0,0,1,82,29,23,7,32,14,10,3,8,73,59,1,0,3,1,4,1,18,9,24,24,1,0,1,1,17,17,2,1,10,7,4,28,21,15,8,0,0,0,0,1,0,0,1,4,0,17,5,1,2,1,16,7,1,27,8,1,0,0.2,0,52,7,7,2,1,1,0,0,6,9,10,1,0,4,3,0,0,0,5,1,0,10,3,0,0,0,0,0,0,0,0,40,16,16,7,17,17
845285,Olafur,Hjaltason,MID,2005-11-05,2025/2026,191620,1st Division,328,191620,845285,10,4,4,6,474,474,0,0,4,0,0,0,0,0,0,91,27,38,8,22,9,15,3,3,230,213,0,0,18,15,0,0,100,86,23,22,2,0,1,1,60,59,13,6,6,4,23,61,50,10,5,0,0,0,0,0,0,0,0,0,0,16,7,1,1,1,53,12,2,31,23,1,0.32,0.05,0,176,1,1,0,13,0,0,4,4,25,19,0,17,12,6,17,0,2,15,0,17,15,3,0,0,0,0,0,0,0,0,44,27,7,3,60,59
449513,Chukwuemeka Paul,Nnamani,FWD,2001-11-04,2025/2026,191620,1st Division,328,191620,449513,3,1,1,2,108,108,0,0,1,0,0,0,0,0,0,23,4,4,0,9,2,2,0,4,20,15,0,0,0,0,2,2,7,4,2,2,0,0,1,1,5,5,0,0,2,1,0,4,1,5,3,0,0,0,0,0,0,0,0,0,0,8,2,0,1,1,1,0,0,10,3,0,0.05,0.61,0,18,5,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,1,2,1,5,5
508946,Mohamad,Fakhri Al-Naser,FWD,1997-03-23,2025/2026,191620,1st Division,328,191620,508946,16,10,6,6,1044,1044,3,1,23,6,1,0,0,1,13,234,51,46,10,70,21,67,13,21,146,101,2,0,21,12,7,4,43,20,36,33,3,1,4,4,42,28,14,4,19,11,26,74,55,51,20,0,0,0,0,1,0,7,1,32,0,51,7,10,9,4,34,18,1,123,36,3,5.74,1.01,0,110,35,18,3,4,0,0,3,4,25,17,2,0,13,5,0,0,9,16,1,0,67,13,0,0,0,0,0,0,0,0,60,27,13,7,42,28
519472,Kornelius,Normann Hansen,FWD,2001-05-06,2025/2026,191620,1st Division,328,191620,519472,10,9,5,1,755,755,5,0,18,2,1,0,0,0,13,121,46,24,2,58,37,21,3,10,230,181,1,0,14,13,20,3,49,31,87,79,1,0,1,1,43,27,6,2,30,25,14,40,30,69,29,3,0,1,0,1,0,11,3,10,0,18,4,2,5,1,28,18,4,83,22,3,1.83,0.62,0,190,34,25,7,2,2,1,0,9,27,16,2,0,6,3,0,0,8,22,1,0,21,3,0,0,0,0,0,0,0,0,50,14,29,18,43,27
1239331,Jonas,Østergaard,FWD,,2025/2026,191620,1st Division,328,191620,1239331,1,0,0,1,8,8,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
764636,Alexander,Johansen,FWD,2005-09-24,2025/2026,191620,1st Division,328,191620,764636,4,0,0,4,83,83,0,0,1,0,0,0,0,0,0,16,8,2,1,10,5,3,1,1,15,10,0,0,1,0,3,0,3,2,4,4,0,0,0,0,3,2,0,0,4,2,4,6,5,8,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,2,0,7,1,0,0.14,0,0,10,4,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,1,1,3,2
682507,Jonas,Villemoes,FWD,1996-03-05,2025/2026,191620,1st Division,328,191620,682507,18,17,9,1,1548,1548,2,1,11,0,3,0,0,0,0,191,71,84,21,54,28,19,6,11,796,701,4,2,100,69,13,4,199,138,200,196,10,3,2,2,265,249,59,30,10,9,54,144,112,38,19,0,0,0,0,0,0,0,7,25,0,34,16,9,8,2,130,52,6,133,42,3,1.35,0.68,0,552,12,23,0,16,0,0,2,13,77,73,6,0,22,7,0,0,4,60,4,0,19,6,0,0,0,0,0,0,0,0,99,52,25,9,265,249
565889,Tim,Freriks,FWD,1998-10-02,2025/2026,191620,1st Division,328,191620,565889,3,0,0,3,103,103,1,0,4,1,0,0,0,0,2,35,15,2,0,13,6,13,7,1,20,15,0,0,1,1,1,0,4,4,6,4,0,0,0,0,5,5,0,0,2,2,2,4,3,7,5,0,0,0,0,0,0,2,0,3,0,7,2,0,0,0,3,2,0,17,7,0,1.03,0,0,11,5,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,13,7,0,0,0,0,0,0,0,0,15,1,5,2,5,5
540168,Simon Willem,Colyn,FWD,2002-03-23,2025/2026,191620,1st Division,328,191620,540168,13,9,8,4,842,842,1,3,23,0,1,0,0,0,2,234,96,67,11,114,67,26,9,14,390,318,1,0,38,25,12,4,123,89,109,102,4,0,6,5,76,64,15,9,36,30,28,97,71,72,28,12,4,2,1,22,0,2,1,7,0,27,9,6,12,6,53,27,5,129,45,5,1.67,2.57,0,290,31,26,2,10,1,0,1,22,60,31,2,0,18,6,0,0,4,42,0,0,26,9,0,0,0,0,0,0,0,0,112,41,53,20,76,64
579401,Fisnik,Isaki,MID,2003-04-27,2025/2026,191620,1st Division,328,191620,579401,18,14,10,4,1193,1193,4,0,25,0,2,1,1,0,1,245,94,68,14,140,69,10,0,17,465,408,1,1,36,32,18,4,79,66,155,151,1,1,4,4,119,98,9,2,52,37,18,88,58,96,40,0,0,0,0,0,0,1,8,7,0,27,11,2,11,4,45,27,3,114,33,4,2.52,0.48,0,386,48,37,2,3,1,1,1,12,38,28,2,0,10,2,0,0,12,30,0,0,10,0,0,0,0,0,0,0,0,0,99,38,50,23,119,98
678663,Cornelius Axel,Olsson,DEF,2006-02-27,2025/2026,191620,1st Division,328,191620,678663,8,6,0,2,622,622,0,0,4,3,0,0,0,0,0,83,25,30,5,5,2,36,16,2,470,430,0,0,65,48,2,1,163,134,18,17,4,1,2,2,250,243,36,17,0,0,35,68,58,6,2,0,0,0,0,0,0,0,0,1,0,12,2,1,2,2,69,7,0,59,38,9,0.53,0.41,0,371,5,8,1,21,0,1,3,0,68,22,3,8,16,8,7,1,1,47,2,8,36,16,0,0,0,0,0,0,0,0,40,20,2,0,250,243
563514,Marc,Nielsen,DEF,2001-05-16,2025/2026,191620,1st Division,328,191620,563514,14,10,4,4,1074,1074,2,2,8,0,2,0,0,0,0,165,56,79,15,20,11,33,17,10,591,455,1,0,72,48,44,21,210,123,114,111,4,0,5,5,185,153,68,26,4,4,41,122,94,57,29,9,5,2,1,41,0,0,3,4,0,33,13,4,17,5,104,37,5,158,55,7,0.66,2.3,0,459,11,8,3,33,0,0,1,15,131,46,2,0,31,16,0,0,5,86,2,0,33,17,0,0,0,0,0,0,0,0,93,51,12,3,185,153
484721,Frederik,Mortensen,MID,1998-10-30,2025/2026,191620,1st Division,328,191620,484721,6,4,2,2,377,377,0,0,0,0,2,0,0,0,0,76,38,30,8,15,11,19,12,11,155,138,0,0,18,15,3,1,35,21,49,48,1,0,0,0,46,44,12,6,1,1,31,70,56,4,2,0,0,0,0,0,0,0,0,4,0,12,7,1,1,0,54,25,3,42,20,2,0,0.02,0,93,0,2,0,11,0,0,6,12,19,24,9,0,7,3,0,0,0,14,3,0,19,12,0,0,0,0,0,0,0,0,49,16,14,1,46,44
145683,Mikael,Norø Ingebrigtsen ,FWD,1996-07-21,2025/2026,191620,1st Division,328,191620,145683,5,3,2,2,292,292,2,0,7,0,1,0,0,0,2,48,18,13,5,24,11,8,2,2,69,57,0,0,6,4,2,1,23,17,16,15,0,0,0,0,17,14,3,1,5,5,3,18,11,14,4,0,0,0,0,0,0,2,0,6,0,3,0,1,1,0,9,1,0,21,7,1,1.03,0.04,0,52,12,4,0,1,0,0,0,2,5,5,2,0,1,0,0,0,2,2,0,0,8,2,0,0,0,0,0,0,0,0,13,6,5,1,17,14
578590,Valdemar Manley,Kwasniak,MID,2003-06-12,2025/2026,191620,1st Division,328,191620,578590,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
679398,Mustafa,Salah,MID,2006-01-23,2025/2026,191620,1st Division,328,191620,679398,7,3,3,4,263,263,0,1,5,0,0,0,0,0,2,59,15,20,3,21,9,13,2,4,54,37,0,0,7,4,2,2,19,13,11,8,0,0,2,2,13,9,7,1,7,5,4,25,14,14,7,0,0,0,0,0,0,0,4,12,0,5,1,1,4,2,8,6,1,35,6,1,0.17,0.15,0,36,5,5,0,0,0,1,0,2,7,5,1,0,7,0,0,0,1,5,0,0,13,2,0,0,0,0,0,0,0,0,18,9,6,4,13,9
234379,Jannik,Pohl,FWD,1996-04-06,2025/2026,191620,1st Division,328,191620,234379,1,0,0,1,25,25,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,1,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
551993,Casper,Kaarsbo Winther,MID,2003-02-11,2025/2026,191620,1st Division,328,191620,551993,14,10,3,4,1115,1115,4,0,17,0,2,0,0,0,0,138,65,50,15,51,34,20,8,5,734,642,2,1,104,79,10,2,218,164,137,133,2,1,4,3,237,217,40,25,11,11,45,97,83,40,20,15,5,6,2,21,0,0,2,6,0,17,8,5,14,4,111,65,16,115,29,3,2.11,2.22,0,547,17,25,0,10,0,0,5,12,88,72,2,0,10,6,0,0,8,78,2,0,20,8,0,0,0,0,0,0,0,0,84,36,32,9,237,217
632999,Adam,Danko,GKP,2003-06-27,2025/2026,191620,1st Division,328,191620,632999,1,1,0,0,96,96,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,28,22,0,0,7,1,0,0,18,12,0,0,2,0,0,0,9,9,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,25,0,0,0,0,0,0,0,0,11,1,0,5,0,0,2,3,0,7,0,3,0,0,1,0,0,1,0,1,1,0,1,0,0,0,9,9
449370,Lukas,Sparre Klitten,MID,2000-05-01,2025/2026,191620,1st Division,328,191620,449370,18,18,9,0,1611,1611,1,5,9,0,2,0,0,0,0,192,53,91,10,65,28,15,5,9,662,532,3,1,65,37,29,13,185,118,175,170,8,2,9,9,177,143,40,21,21,14,46,137,92,62,28,13,4,1,0,33,0,0,3,10,0,21,10,1,20,9,86,37,3,174,59,6,1.82,2.35,0,516,20,28,2,17,0,0,3,12,102,42,0,0,47,18,0,0,2,71,0,0,15,5,0,0,0,0,0,0,0,0,93,46,32,12,177,143
521237,Jagvir,Singh Sidhu,MID,2001-01-04,2025/2026,191620,1st Division,328,191620,521237,2,2,2,0,132,132,0,0,2,1,0,0,0,0,2,16,10,1,0,12,8,1,1,0,25,16,0,0,4,3,1,1,5,2,7,6,0,0,1,1,4,3,4,3,4,4,1,3,3,7,6,3,2,0,0,0,0,2,0,1,0,2,1,0,2,1,4,1,0,10,2,0,0.18,0.64,0,17,4,2,0,0,1,0,0,5,7,3,1,0,1,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,11,1,8,4,4,3
476355,Magnus,Kaastrup Larsen,FWD,2000-12-28,2025/2026,191620,1st Division,328,191620,476355,18,12,9,6,1119,1119,3,2,35,1,1,0,0,0,23,235,128,20,3,185,115,7,3,2,502,419,0,0,39,30,42,9,103,85,163,160,2,1,4,4,129,86,25,17,88,69,7,27,22,165,68,7,3,6,3,14,0,22,4,10,0,23,7,7,11,4,38,30,3,123,30,6,3.01,0.98,0,397,42,52,1,3,2,1,1,27,57,26,0,0,10,7,0,0,12,51,0,0,7,3,0,0,0,0,0,0,0,0,106,15,81,47,129,86
516375,Laurits,Bust Sørensen,DEF,1998-12-05,2025/2026,191620,1st Division,328,191620,516375,17,17,5,0,1520,1520,0,0,9,4,3,0,0,0,0,212,93,86,25,21,10,69,41,19,851,686,1,0,169,95,9,4,395,273,67,64,17,9,2,2,323,294,164,83,5,5,80,171,146,24,9,0,0,0,0,0,0,0,2,2,0,36,17,2,12,2,205,37,9,198,74,12,0.94,0.7,0,549,10,19,1,48,2,0,8,4,183,59,5,0,22,12,0,0,0,131,2,0,69,41,0,0,0,0,0,0,0,0,129,61,10,5,323,294
607760,Vladislav,Morozov,FWD,2000-10-12,2025/2026,191620,1st Division,328,191620,607760,9,4,1,5,529,529,2,2,8,1,3,0,0,0,5,115,40,15,2,48,16,30,14,10,98,78,1,1,4,2,4,1,13,5,32,30,1,1,3,3,35,28,2,1,8,6,9,28,19,21,11,0,0,0,0,1,0,2,1,6,0,22,8,7,5,3,10,3,0,55,21,3,1.38,0.83,0,65,18,9,9,8,0,0,0,7,6,7,4,0,0,0,0,0,4,4,1,0,30,14,0,0,0,0,0,0,0,0,45,6,17,5,35,28
476350,Anton,Skipper Hendriksen,DEF,2000-03-31,2025/2026,191620,1st Division,328,191620,476350,15,14,3,1,1286,1286,0,0,3,3,4,0,0,0,0,181,80,85,19,12,5,58,43,17,804,712,0,0,102,72,1,1,260,189,54,54,3,0,2,2,438,422,83,40,2,1,69,158,132,6,3,0,0,0,0,0,0,0,0,0,0,26,13,1,1,2,178,25,2,114,51,10,0.21,0.29,0,573,8,9,0,32,0,2,9,2,129,69,4,0,22,10,0,0,1,92,2,0,58,43,0,0,0,0,0,0,0,0,119,59,4,1,438,422
742492,Valdemar ,Bach Schmølker,FWD,2007-01-20,2025/2026,191620,1st Division,328,191620,742492,1,0,0,1,16,16,0,0,0,0,0,0,0,0,1,6,3,1,0,4,3,1,0,0,4,4,0,0,1,1,1,1,0,0,0,0,0,0,1,1,3,3,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0.1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,3,3
860179,Oluwatomiwa John,Kolawole,MID,2004-07-24,2025/2026,191620,1st Division,328,191620,860179,10,6,5,4,572,572,0,1,6,0,0,0,0,0,4,105,30,50,8,44,18,2,0,5,211,161,2,0,32,20,10,5,69,42,32,28,3,0,1,1,81,66,20,9,10,9,26,76,57,28,16,0,0,0,0,0,0,3,0,16,0,9,4,5,3,1,43,22,2,79,22,3,0.48,0.9,0,157,13,13,1,8,1,0,0,5,35,10,0,0,8,2,0,0,3,26,0,0,2,0,0,0,0,0,0,0,0,0,53,31,18,8,81,66
450111,Mathias,Nordestgaard Kubel,FWD,2001-12-19,2025/2026,191620,1st Division,328,191620,450111,18,17,11,1,1405,1405,5,6,31,0,0,0,0,2,27,290,110,48,8,192,91,9,2,12,428,336,4,3,32,25,37,11,88,70,122,112,4,2,12,12,111,78,11,3,92,63,21,69,49,164,82,1,0,0,0,6,1,23,8,18,0,41,9,3,21,12,45,31,6,158,32,0,4.5,2.62,0,352,64,91,4,2,0,3,2,11,44,30,0,0,3,0,0,0,16,31,0,0,9,2,0,0,0,0,0,0,0,0,115,28,76,52,111,78
331196,Frederik,Lindbøg Børsting,FWD,1995-02-13,2025/2026,191620,1st Division,328,191620,331196,13,8,4,5,817,817,0,0,2,0,5,0,0,0,4,121,41,45,8,41,19,10,4,11,376,294,1,0,53,35,28,9,122,78,73,71,4,1,7,7,114,96,31,12,9,4,32,81,61,40,12,0,0,0,0,0,0,2,1,3,0,25,10,8,12,7,59,23,4,95,35,5,0.23,1.05,0,291,11,10,2,18,0,1,1,12,61,26,4,0,11,4,0,0,0,44,2,0,10,4,0,0,0,0,0,0,0,0,53,25,14,3,114,96
551696,Andreas,Troelsen,DEF,2003-08-31,2025/2026,191620,1st Division,328,191620,551696,18,18,1,0,1720,1720,0,0,8,2,3,0,0,0,0,226,97,93,20,39,18,47,27,16,1160,1032,1,1,174,136,13,2,440,358,86,84,3,1,1,1,526,497,121,74,6,6,93,186,152,28,12,2,1,2,1,1,0,0,0,1,0,47,32,4,10,1,217,54,6,195,72,11,0.94,0.33,0,853,15,14,0,50,1,1,9,7,200,89,0,52,30,11,52,0,4,164,0,52,47,27,0,0,0,0,0,0,0,0,134,59,16,5,526,497
766866,Mikkel,Boye,FWD,2006-04-05,2025/2026,191620,1st Division,328,191620,766866,7,0,0,7,125,125,0,0,5,4,0,0,0,0,0,38,17,1,0,4,0,29,15,1,11,8,0,0,0,0,0,0,3,2,3,1,0,0,0,0,2,2,0,0,0,0,1,2,2,5,3,0,0,0,0,0,0,0,0,6,0,4,2,1,1,0,4,2,1,22,6,3,0.68,0.28,0,10,7,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,29,15,0,0,0,0,0,0,0,0,18,1,0,0,2,2
449507,Lucas,Bøje-Larsen,DEF,2001-02-09,2025/2026,191620,1st Division,328,191620,449507,13,2,1,11,503,503,2,0,8,0,1,0,0,0,0,59,24,23,7,23,10,7,5,2,221,164,0,0,27,16,15,3,69,40,51,51,2,1,3,3,54,39,27,11,5,2,24,48,40,28,9,0,0,0,0,0,0,0,0,1,0,6,2,2,5,3,55,18,4,73,25,3,1.33,1.13,0,159,10,6,0,14,1,0,0,7,44,29,1,0,7,2,0,0,6,28,0,0,7,5,0,0,0,0,0,0,0,0,29,15,7,0,54,39
680616,Saman,Jalaei,FWD,2006-06-04,2025/2026,191620,1st Division,328,191620,680616,16,11,9,5,1025,1025,2,1,23,1,3,1,0,0,16,306,134,45,9,223,112,12,3,17,240,200,0,0,21,14,16,3,38,26,84,79,0,0,2,2,71,59,4,4,84,58,23,73,53,123,57,0,0,0,0,0,0,13,4,7,0,26,10,4,4,2,35,24,2,128,30,1,2.37,0.49,0,201,34,43,1,4,1,0,1,46,28,17,5,0,3,1,0,0,14,21,2,0,12,3,0,0,0,0,0,0,0,0,134,25,96,40,71,59
901665,Alfred ,Gøthler,FWD,2007-06-24,2025/2026,191620,1st Division,328,191620,901665,18,7,6,11,863,863,4,0,23,3,2,0,0,0,11,198,49,48,8,79,24,42,8,6,131,92,2,0,8,7,7,4,19,11,49,42,2,0,0,0,32,22,4,1,13,10,13,61,40,45,22,0,0,0,0,0,0,4,2,52,0,29,9,7,5,0,24,13,2,112,37,3,4.47,0.25,0,77,39,11,12,3,0,0,0,10,16,11,0,0,6,3,0,0,11,6,0,0,42,8,0,0,0,0,0,0,0,0,61,27,17,7,32,22
576657,Abdoulie,Njai,MID,1997-07-10,2025/2026,191620,1st Division,328,191620,576657,4,0,0,4,95,95,0,0,3,1,1,0,0,0,0,25,12,6,0,9,8,3,2,5,34,19,0,0,3,0,5,2,14,6,6,5,0,0,1,1,7,5,3,1,6,6,9,15,13,14,7,0,0,0,0,0,0,0,0,0,0,7,2,0,2,1,7,2,1,24,6,0,0.56,0.32,0,17,5,4,2,2,0,0,1,3,7,5,0,0,0,0,0,0,1,3,0,0,3,2,0,0,0,0,0,0,0,0,14,4,6,4,7,5
424254,Andreas,Heimer Hansen,DEF,1997-12-10,2025/2026,191620,1st Division,328,191620,424254,18,17,1,1,1641,1641,0,1,3,1,2,0,0,0,0,189,93,84,23,26,17,43,33,9,1200,1035,1,0,206,147,4,2,511,393,91,85,8,2,1,1,478,448,116,45,4,4,105,192,165,12,5,0,0,0,0,0,0,0,4,1,0,36,20,7,2,1,212,55,3,205,107,19,0.1,0.36,0,900,5,26,0,66,0,0,13,15,219,74,3,56,28,12,55,1,0,155,2,56,43,33,0,0,0,0,0,0,0,0,126,57,16,3,478,448
679271,Noah,Strandby Oliver,FWD,2006-03-15,2025/2026,191620,1st Division,328,191620,679271,6,0,0,6,117,117,0,0,1,0,0,0,0,0,0,29,12,10,3,14,8,2,0,2,27,22,0,0,4,4,2,0,11,10,5,5,0,0,1,1,6,3,0,0,5,4,1,12,8,8,3,0,0,0,0,0,0,0,0,2,0,3,1,1,0,1,9,3,2,11,3,0,0.16,0,0,17,5,4,0,0,0,0,0,5,10,5,1,0,5,2,0,0,1,8,1,0,2,0,0,0,0,0,0,0,0,0,14,6,7,2,6,3
679868,Kasper,Hartly Kiilerich,GKP,2005-11-22,2025/2026,191620,1st Division,328,191620,679868,18,18,1,0,1708,1708,0,0,0,0,0,0,0,0,0,19,18,0,0,2,2,14,14,0,546,454,0,0,29,10,0,0,346,262,1,1,2,0,0,0,169,162,172,95,1,1,31,31,31,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,88,0,0,93,45,5,0,0,27.24,325,0,0,0,5,0,0,0,6,137,15,0,33,0,0,18,15,0,80,0,24,0,0,3,23,86,34,0,14,14,63,18,0,2,1,169,162
282279,Robby,McCrorie,GKP,1998-03-18,2025/2026,191620,1st Division,328,191620,282279,11,11,0,0,1069,1069,0,0,0,0,1,0,0,0,0,8,4,2,0,2,0,3,3,0,311,258,0,0,34,14,0,0,173,129,0,0,3,1,0,0,124,118,123,82,0,0,37,39,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,59,0,0,58,20,1,0,0,16.43,183,0,0,0,9,0,0,0,1,96,3,0,46,2,2,16,30,0,71,0,39,0,0,1,17,60,19,0,3,3,43,6,2,0,0,124,118
370269,Malte,Kiilerich Hansen,DEF,1995-10-16,2025/2026,191620,1st Division,328,191620,370269,15,15,0,0,1455,1455,0,0,4,4,1,0,0,0,0,225,101,100,32,16,5,68,39,18,607,535,0,0,75,49,1,1,233,180,55,50,4,1,0,0,274,265,78,39,1,0,63,164,132,6,2,0,0,0,0,0,0,0,0,0,0,41,25,5,3,0,212,34,7,119,58,11,0.32,0.21,0,380,14,2,0,56,0,0,10,4,91,71,1,7,31,14,7,0,1,64,1,7,68,39,0,0,0,0,0,0,0,0,136,68,4,0,274,265
449789,Ludvig,Henriksen,DEF,2001-11-23,2025/2026,191620,1st Division,328,191620,449789,18,18,1,0,1740,1740,0,1,11,1,2,0,0,0,0,186,59,106,19,25,16,44,18,9,1101,951,1,0,157,107,24,8,395,296,207,203,7,2,4,4,340,309,85,34,8,7,84,196,154,44,17,0,0,0,0,1,0,0,2,1,0,11,6,12,6,4,139,37,8,211,88,14,1.38,0.43,0,890,20,14,1,44,1,1,5,6,173,55,6,0,51,21,0,0,3,124,4,0,44,18,0,0,0,0,0,0,0,0,102,64,14,6,340,309
579393,Nicolaj,Jungvig,DEF,2003-12-02,2025/2026,191620,1st Division,328,191620,579393,4,3,0,1,328,328,0,1,2,2,0,0,0,0,0,48,18,17,1,6,5,14,4,3,165,141,0,0,20,13,2,1,81,67,9,8,0,0,0,0,63,56,28,17,1,1,15,33,25,5,2,0,0,0,0,0,0,0,1,1,0,11,8,1,1,0,36,2,1,36,18,3,0.22,0,0,123,4,3,0,6,0,0,4,5,47,10,1,0,6,3,0,0,0,36,0,0,14,4,0,0,0,0,0,0,0,0,26,9,5,1,63,56
