EVENT_WYID,PLAYER_WYID,LOCATIONX,LOCATIONY,MINUTE,SECOND,VIDEOTIMESTAMP,MATCHPERIOD,MATCH_WYID,SHOTBODYPART,SHOTISGOAL,SHOTXG,MATCHLABEL,DATE,VENUE,SIDE,SCORE,TEAM_WYID
955153248,623767,96,41,46,39,2893.600885,2H,2760101,right_foot,true,0.1804,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
955153235,449377,88,66,51,4,3158.936264,2H,2760101,left_foot,false,0.04078,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
955153236,449310,96,62,54,0,3334.377389,2H,2760101,right_foot,false,0.1659,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
955153237,449281,97,64,56,19,3473.454269,2H,2760101,right_foot,true,0.1619,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
955153238,449281,79,66,59,28,3662.831188,2H,2760101,right_foot,false,0.03758,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
955153240,449295,65,44,61,10,3764.662814,2H,2760101,right_foot,true,0.1594,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
955152905,449295,90,50,66,29,4083.692513,2H,2760101,right_foot,true,0.76,"HB Køge U19 - Næsby U19, 5 - 4",2018-09-29 13:30:00.000,,away,4,38331
302338222,521250,85,68,1,26,87.603203,1H,2760215,right_foot,true,0.05867,"B 93 U19 - Næsby U19, 1 - 3",2018-11-10 13:00:00.000,,away,3,38331
302338589,449377,80,52,21,11,1272.58492,1H,2760215,left_foot,false,0.0916,"B 93 U19 - Næsby U19, 1 - 3",2018-11-10 13:00:00.000,,away,3,38331
302338877,450089,92,58,24,28,1469.444384,1H,2760215,right_foot,false,0.123,"B 93 U19 - Næsby U19, 1 - 3",2018-11-10 13:00:00.000,,away,3,38331
302339119,496204,94,38,43,20,2601.780457,1H,2760215,left_foot,true,0.3081,"B 93 U19 - Næsby U19, 1 - 3",2018-11-10 13:00:00.000,,away,3,38331
302339246,449733,92,50,61,17,3660.011162,2H,2760215,right_foot,false,0.4067,"B 93 U19 - Næsby U19, 1 - 3",2018-11-10 13:00:00.000,,away,3,38331
1719838937,709266,96,32,17,47,1068.551931,1H,5485578,right_foot,false,0.06183,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719840017,678968,89,44,18,31,1112.718695,1H,5485578,head_or_other,false,0.09392,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719839721,678970,70,54,51,2,3260.048606,2H,5485578,right_foot,false,0.003545,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719839759,846772,90,43,56,31,3589.308087,2H,5485578,head_or_other,false,0.1243,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719839822,766653,86,59,65,15,4113.025138,2H,5485578,left_foot,false,0.1755,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719839843,769941,88,54,69,33,4371.180765,2H,5485578,left_foot,false,0.2397,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719839846,678654,80,48,70,15,4413.219021,2H,5485578,left_foot,false,0.1854,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719839848,769945,75,59,71,29,4487.437345,2H,5485578,left_foot,false,0.001117,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719840008,678942,90,50,120,38,6009.073156,P,5485578,right_foot,true,,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719840010,769945,90,50,121,48,6079.859763,P,5485578,left_foot,true,,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719840012,678968,90,50,123,4,6155.539051,P,5485578,left_foot,false,,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
1719840014,678654,90,50,124,11,6222.285337,P,5485578,right_foot,true,,"AB U19 - Næsby U19, 0 - 0 (P)",2023-08-19 14:30:00.000,,away,0,38331
2798258199,1233226,77,38,3,25,213.725862,1H,5745210,right_foot,false,0.001724,"Hobro IK U19 - Næsby U19, 2 - 1",2025-11-22 13:00:00.000,,away,1,38331
2798258936,1233226,70,58,57,9,3508.567143,2H,5745210,right_foot,false,0.0007694,"Hobro IK U19 - Næsby U19, 2 - 1",2025-11-22 13:00:00.000,,away,1,38331
2798259226,846741,83,66,73,21,4480.06919,2H,5745210,left_foot,false,0.04309,"Hobro IK U19 - Næsby U19, 2 - 1",2025-11-22 13:00:00.000,,away,1,38331
2798259303,766313,71,25,78,11,4770.110467,2H,5745210,left_foot,true,0.01257,"Hobro IK U19 - Næsby U19, 2 - 1",2025-11-22 13:00:00.000,,away,1,38331
197092067,496094,94,65,1,31,198.752013,1H,2598589,right_foot,false,0.04986,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197092248,449698,75,45,13,52,939.206017,1H,2598589,right_foot,false,0.01043,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197092317,449733,90,65,17,48,1175.102821,1H,2598589,right_foot,false,0.1454,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197092531,449733,96,43,29,56,1903.195898,1H,2598589,left_foot,false,0.3386,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197092922,449677,74,35,48,42,3097.605096,2H,2598589,right_foot,false,0.04162,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197092997,449733,87,63,52,0,3295.324155,2H,2598589,head_or_other,false,0.06214,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197093158,449733,90,48,61,30,3865.41971,2H,2598589,head_or_other,false,0.1118,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197093193,449733,84,66,63,37,3992.914354,2H,2598589,right_foot,false,0.08263,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197093356,449698,96,45,71,13,4448.226634,2H,2598589,head_or_other,true,0.1946,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
197093428,449330,96,70,76,58,4793.09988,2H,2598589,right_foot,false,0.08498,"Næsby U19 - AB U19, 1 - 2",2017-10-14 02:00:00.000,,home,1,38331
203354867,449174,91,54,7,58,501.227186,1H,2598603,right_foot,false,0.2793,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203354909,496094,87,38,10,33,656.791608,1H,2598603,right_foot,false,0.0018,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203354912,449174,82,33,10,38,661.13148,1H,2598603,right_foot,false,0.1352,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355139,449698,91,39,17,53,1096.760962,1H,2598603,head_or_other,false,0.1435,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355554,449174,95,52,38,43,2346.089706,1H,2598603,left_foot,true,0.4513,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355585,496094,92,51,41,7,2490.535739,1H,2598603,right_foot,true,0.5296,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355629,494816,91,53,44,24,2687.68838,1H,2598603,right_foot,true,0.4057,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355758,449693,89,31,50,6,3072.672521,2H,2598603,right_foot,true,0.09444,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355794,449310,88,59,51,51,3177.900834,2H,2598603,right_foot,false,0.1708,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355841,449677,82,68,54,41,3347.151459,2H,2598603,right_foot,false,0.05572,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203356584,449698,94,50,55,47,3413.596518,2H,2598603,right_foot,false,0.4249,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355937,449698,85,29,60,52,3718.83601,2H,2598603,right_foot,false,0.05284,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355944,494816,92,48,60,54,3720.718925,2H,2598603,left_foot,false,0.6656,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
203355989,449174,91,65,67,5,4091.107179,2H,2598603,right_foot,false,0.2103,"Næsby U19 - HIK U19, 4 - 1",2017-11-04 01:00:00.000,,home,4,38331
955119288,449366,76,16,4,11,252.137705,1H,2760028,right_foot,false,0.008097,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955119470,449377,90,32,11,1,662.320765,1H,2760028,left_foot,false,0.04511,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955119651,449295,77,35,19,25,1166.397325,1H,2760028,right_foot,false,0.001194,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955120096,450089,88,40,43,0,2581.023168,1H,2760028,head_or_other,false,0.002613,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955120417,449310,90,50,55,3,3307.371971,2H,2760028,right_foot,true,0.76,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955120662,579448,96,60,64,4,3848.62654,2H,2760028,right_foot,false,0.2223,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955120738,450089,85,62,68,43,4127.88363,2H,2760028,right_foot,false,0.01625,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955121169,623767,91,70,68,46,4130.622926,2H,2760028,right_foot,false,0.08204,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955121000,449295,85,50,82,29,4953.53013,2H,2760028,left_foot,false,0.06624,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955121187,623767,88,43,90,51,5455.757678,2H,2760028,right_foot,false,0.1317,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
955121142,449278,91,58,91,27,5491.375112,2H,2760028,right_foot,false,0.1537,"Helsingør U19 - Næsby U19, 2 - 1",2019-03-02 13:00:00.000,,away,1,38331
1580251570,846773,81,33,9,9,550.971032,1H,5364814,left_foot,false,0.01015,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580251911,846773,97,44,26,34,1595.610742,1H,5364814,right_foot,true,0.7869,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580251997,846773,82,72,33,22,2003.023739,1H,5364814,right_foot,false,0.02521,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580252116,620953,95,29,37,39,2260.723139,1H,5364814,right_foot,false,0.02633,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580252352,813125,90,70,47,30,2901.349587,2H,5364814,left_foot,false,0.005681,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580252374,620962,89,44,50,26,3077.728859,2H,5364814,head_or_other,false,0.07383,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580252433,766653,88,31,53,14,3245.630124,2H,5364814,right_foot,false,0.03567,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580252588,661131,91,60,59,52,3643.624825,2H,5364814,right_foot,true,0.1889,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580252685,678948,88,81,65,38,3989.85451,2H,5364814,left_foot,false,0.002692,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580253006,678967,91,41,79,7,4798.89011,2H,5364814,right_foot,false,0.1902,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
1580253222,620962,73,60,91,1,5512.701929,2H,5364814,right_foot,false,0.006464,"Næsby U19 - Nykøbing U19, 2 - 1",2023-03-12 12:00:00.000,,home,2,38331
2465634985,926845,97,51,8,56,536.434155,1H,5626200,left_foot,true,0.6692,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465634994,926845,89,65,10,34,634.446353,1H,5626200,right_foot,false,0.1025,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465635041,769945,77,63,16,57,1017.905843,1H,5626200,left_foot,false,0.1918,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465635043,769945,80,59,16,59,1019.952085,1H,5626200,left_foot,false,0.1962,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465635654,769945,88,32,45,31,2766.660088,2H,5626200,left_foot,false,0.08769,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465635780,766311,87,41,51,24,3119.203799,2H,5626200,left_foot,false,0.0179,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465635914,926845,83,51,61,11,3706.176158,2H,5626200,right_foot,false,0.1327,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636057,766653,98,68,73,12,4427.418828,2H,5626200,right_foot,false,0.008507,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636073,783082,82,70,73,53,4468.911515,2H,5626200,right_foot,false,0.04534,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636114,1172219,91,33,75,1,4536.703484,2H,5626200,right_foot,false,0.1067,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636240,1172219,95,48,82,14,4969.18526,2H,5626200,right_foot,true,0.5748,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636247,1116025,77,40,84,2,5077.667729,2H,5626200,right_foot,false,0.01657,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636259,769945,87,64,84,46,5121.572006,2H,5626200,left_foot,false,0.01832,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636368,1116025,85,39,90,33,5468.648227,2H,5626200,left_foot,false,0.1437,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
2465636376,1116025,97,29,91,23,5518.551766,2H,5626200,left_foot,false,0.03017,"Næstved U19 - Næsby U19, 1 - 2",2025-03-01 12:30:00.000,,away,2,38331
552176856,449733,90,57,4,33,424.376764,1H,2461290,right_foot,false,0.1094,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552176950,449677,79,31,10,0,751.009636,1H,2461290,right_foot,false,0.01153,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552177044,449686,76,45,16,11,1122.386031,1H,2461290,right_foot,false,0.002698,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552177342,449686,92,31,27,8,1779.799871,1H,2461290,left_foot,false,0.09985,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552177365,449698,91,54,28,57,1888.332475,1H,2461290,head_or_other,false,0.1345,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552178064,449684,88,56,70,25,4538.677056,2H,2461290,left_foot,true,0.198,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552178079,449684,95,52,73,26,4719.84943,2H,2461290,right_foot,true,0.6659,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
552178091,449684,80,65,76,8,4881.303439,2H,2461290,left_foot,false,0.002509,"Næsby U19 - Hvidovre U19, 2 - 1",2017-04-01 02:00:00.000,,home,2,38331
2061212894,578580,78,33,18,19,1100.34135,1H,5136879,right_foot,false,0.04933,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212480,521265,80,37,50,58,3126.317688,2H,5136879,right_foot,false,0.1975,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212897,579792,91,48,51,57,3185.664533,2H,5136879,left_foot,false,0.3333,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212899,579792,78,43,64,43,3951.601983,2H,5136879,left_foot,false,0.05963,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212901,579788,88,51,72,52,4440.932988,2H,5136879,right_foot,false,0.2741,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212902,578580,92,41,73,55,4503.450392,2H,5136879,head_or_other,false,0.1149,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212904,579788,81,68,84,4,5112.746138,2H,5136879,right_foot,true,0.04179,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212907,521265,76,75,90,21,5489.127433,2H,5136879,right_foot,false,0.003318,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
2061212906,581820,87,59,92,37,5625.543694,2H,5136879,right_foot,false,0.1517,"SfB-Oure FA U19 - Næsby U19, 2 - 1",2021-04-24 13:00:00.000,,away,1,38331
1272845551,620928,89,52,2,45,166.176123,1H,5245672,head_or_other,false,0.1037,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272845588,620962,82,68,4,38,279.71567,1H,5245672,right_foot,false,0.04462,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272845616,766640,81,45,6,4,365.522702,1H,5245672,right_foot,false,0.09242,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272845824,609090,87,39,14,16,857.403606,1H,5245672,head_or_other,false,0.03629,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272847480,766640,93,60,14,19,860.835582,1H,5245672,right_foot,false,0.5001,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272845881,609090,88,61,17,0,1021.971691,1H,5245672,right_foot,false,0.06953,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846004,578578,79,30,23,43,1424.424946,1H,5245672,right_foot,false,0.00467,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846071,766640,85,49,26,53,1614.73555,1H,5245672,right_foot,false,0.147,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846287,609090,95,46,41,23,2484.633089,1H,5245672,right_foot,false,0.4841,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846308,609090,96,49,42,50,2571.086849,1H,5245672,left_foot,false,0.5757,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846350,609090,92,46,45,25,2726.505808,1H,5245672,left_foot,true,0.2852,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846369,609090,94,41,46,28,2882.296165,2H,5245672,right_foot,false,0.2738,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846510,620962,83,74,51,43,3197.119497,2H,5245672,right_foot,false,0.03031,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846519,624730,96,31,52,7,3221.542563,2H,5245672,right_foot,false,0.07606,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846554,620953,90,53,53,52,3326.806548,2H,5245672,right_foot,true,0.3086,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846640,766640,80,67,60,53,3747.8247,2H,5245672,right_foot,false,0.03194,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846668,609090,90,33,62,32,3846.234294,2H,5245672,right_foot,false,0.016,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846738,620953,86,36,65,48,4042.701341,2H,5245672,right_foot,false,0.05071,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846828,609090,93,55,71,21,4375.340678,2H,5245672,head_or_other,false,0.1864,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846848,681276,93,50,72,37,4451.889945,2H,5245672,head_or_other,false,0.2339,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846941,681276,88,42,79,55,4889.653543,2H,5245672,head_or_other,false,0.01867,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846942,581812,90,55,79,57,4891.308273,2H,5245672,right_foot,false,0.5831,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846967,766640,74,44,81,43,4997.043798,2H,5245672,left_foot,false,0.03641,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846969,661131,82,30,81,49,5003.339847,2H,5245672,right_foot,false,0.03541,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272846982,620928,83,51,83,44,5118.237069,2H,5245672,left_foot,false,0.01321,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272847073,609090,92,49,90,56,5550.746647,2H,5245672,right_foot,false,0.1097,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
1272847107,661131,85,60,94,23,5757.227594,2H,5245672,right_foot,false,0.002601,"Roskilde U19 - Næsby U19, 3 - 2",2022-04-30 12:15:00.000,,away,2,38331
572301340,496094,77,42,0,40,61.222214,1H,2452966,right_foot,false,0.01184,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572301473,449698,96,58,8,40,541.378561,1H,2452966,right_foot,false,0.2587,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572301515,449686,89,29,10,29,650.858415,1H,2452966,left_foot,false,0.1336,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572301774,449686,76,46,24,52,1513.838285,1H,2452966,right_foot,false,0.2215,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572301980,449720,88,67,38,0,2301.551257,1H,2452966,right_foot,false,0.009748,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572302074,449686,78,23,44,44,2705.702134,1H,2452966,right_foot,false,0.001619,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572302277,449698,97,53,51,58,3214.599003,2H,2452966,left_foot,true,0.7249,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572302393,449684,76,64,57,45,3561.010402,2H,2452966,left_foot,false,0.00325,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
572302501,449720,87,73,65,8,4004.477787,2H,2452966,right_foot,false,0.03535,"Næsby U19 - Horsens U19, 1 - 0",2017-03-11 01:00:00.000,,home,1,38331
